   2.38001728       3.87682986       3.59747887    
   2.39001727       3.83653450       3.56494594    
   2.40001726       3.89243484       3.66141891    
   2.41001725       3.73143482       3.50447202    
   2.42001724       3.71596789       3.46445179    
   2.43001723       3.75548077       3.50031328    
   2.44001722       3.76679754       3.49774122    
   2.45001721       3.80140901       3.52237463    
   2.46001720       3.67913318       3.38235188    
   2.47001719       3.76352024       3.45928717    
   2.48001719       3.82353282       3.55434394    
   2.49001718       3.71799421       3.47595716    
   2.50001717       3.71728468       3.47864532    
   2.51001716       3.69571114       3.45019865    
   2.52001715       3.63899183       3.37555695    
   2.53001714       3.58271217       3.32763481    
   2.54001713       3.48676181       3.25705194    
   2.55001712       3.47869062       3.25637650    
   2.56001711       3.49906707       3.27810764    
   2.57001710       3.42116094       3.20204258    
   2.58001709       3.49160528       3.26632667    
   2.59001708       3.47689128       3.22332239    
   2.60001707       3.35476565       3.10552168    
   2.61001706       3.31816983       3.09715915    
   2.62001705       3.27735233       3.06420255    
   2.63001704       3.29620314       3.07617998    
   2.64001703       3.34559155       3.11206889    
   2.65001702       3.31792331       3.07522488    
   2.66001701       3.21727920       2.98783255    
   2.67001700       3.17195463       2.95977640    
   2.68001699       3.21157765       3.01795816    
   2.69001698       3.15651226       2.96977043    
   2.70001698       3.11970329       2.93053842    
   2.71001697       3.11860609       2.93171310    
   2.72001696       3.09137321       2.88788891    
   2.73001695       3.10722232       2.89822841    
   2.74001694       2.99381948       2.83334804    
   2.75001693       2.98705006       2.83181429    
   2.76001692       3.10378027       2.93119121    
   2.77001691       3.07735586       2.90077233    
   2.78001690       2.93237329       2.74396062    
   2.79001689       2.95109200       2.76877832    
   2.80001688       2.96055675       2.78606272    
   2.81001687       2.96581936       2.80069041    
   2.82001686       3.01943278       2.88574028    
   2.83001685       2.97646379       2.82851458    
   2.84001684       2.89873886       2.73341393    
   2.85001683       2.95468760       2.77357697    
   2.86001682       2.96269011       2.78618789    
   2.87001681       2.80004358       2.63586831    
   2.88001680       2.82639766       2.65594602    
   2.89001679       2.82574606       2.68174291    
   2.90001678       2.76410532       2.62623620    
   2.91001678       2.69237781       2.54450417    
   2.92001677       2.65472150       2.51843095    
   2.93001676       2.69727635       2.54507399    
   2.94001675       2.72778344       2.55997586    
   2.95001674       2.68513966       2.51447964    
   2.96001673       2.62933922       2.46582842    
   2.97001672       2.58528495       2.44736052    
   2.98001671       2.54915929       2.44056344    
   2.99001670       2.68982720       2.55927920    
   3.00001669       2.71564746       2.56924939    
   3.01001668       2.64499664       2.50641465    
   3.02001667       2.60412931       2.47308517    
   3.03001666       2.46203899       2.34774232    
   3.04001665       2.44963932       2.30301237    
   3.05001664       2.49406981       2.33211732    
   3.06001663       2.45428157       2.33464789    
   3.07001662       2.42485261       2.32572627    
   3.08001661       2.42141199       2.30236506    
   3.09001660       2.54243469       2.40350652    
   3.10001659       2.60010958       2.46890688    
   3.11001658       2.53823066       2.41205597    
   3.12001657       2.46767688       2.34305978    
   3.13001657       2.32653546       2.21493578    
   3.14001656       2.28770924       2.18949938    
   3.15001655       2.33184075       2.23306370    
   3.16001654       2.29548025       2.20758510    
   3.17001653       2.30766249       2.21567726    
   3.18001652       2.39929509       2.29991484    
   3.19001651       2.45302105       2.34830785    
   3.20001650       2.27191210       2.17017770    
   3.21001649       2.24452710       2.14173722    
   3.22001648       2.29646873       2.20946097    
   3.23001647       2.29826760       2.20004272    
   3.24001646       2.39193034       2.22233748    
   3.25001645       2.37988830       2.19816303    
   3.26001644       2.28489423       2.19633985    
   3.27001643       2.12885380       2.05939364    
   3.28001642       2.16488743       2.07071352    
   3.29001641       2.33895350       2.24283361    
   3.30001640       2.13853931       2.08875895    
   3.31001639       2.01982951       1.96734393    
   3.32001638       2.07040572       1.98934019    
   3.33001637       2.09816098       2.01340222    
   3.34001637       2.20753789       2.11527157    
   3.35001636       2.30670142       2.19956589    
   3.36001635       2.21972013       2.12058187    
   3.37001634       2.23165226       2.10063243    
   3.38001633       2.17782927       2.04470944    
   3.39001632       2.03615642       1.95431697    
   3.40001631       2.02591300       1.95655608    
   3.41001630       2.03255892       1.95407259    
   3.42001629       2.09316659       2.00396204    
   3.43001628       2.14351273       2.06364202    
   3.44001627       2.10550833       2.03343606    
   3.45001626       2.13098812       2.06911206    
   3.46001625       2.32050610       2.23014092    
   3.47001624       2.32175708       2.22308350    
   3.48001623       2.20786357       2.12575364    
   3.49001622       2.19250703       2.10493231    
   3.50001621       2.01693726       1.95022929    
   3.51001620       1.97954321       1.90938473    
   3.52001619       2.15634108       2.09391761    
   3.53001618       2.32500648       2.25131035    
   3.54001617       2.00751686       1.91337669    
   3.55001616       1.88205075       1.80539465    
   3.56001616       2.06189728       1.93656838    
   3.57001615       2.01615334       1.91964507    
   3.58001614       1.81441104       1.75812745    
   3.59001613       1.92292440       1.82407832    
   3.60001612       1.96029615       1.86770570    
   3.61001611       1.82455587       1.75117743    
   3.62001610       1.84919107       1.78847969    
   3.63001609       1.90918732       1.87379229    
   3.64001608       1.83403265       1.80050480    
   3.65001607       2.00861549       1.93059409    
   3.66001606       1.94499218       1.86647081    
   3.67001605       1.79872620       1.74705017    
   3.68001604       1.69552362       1.64967930    
   3.69001603       1.73085248       1.67565858    
   3.70001602       1.76314235       1.71433592    
   3.71001601       1.81091714       1.77047288    
   3.72001600       2.00440621       1.97110987    
   3.73001599       2.02869964       1.93524230    
   3.74001598       2.07350230       1.96873331    
   3.75001597       2.05585623       2.04079294    
   3.76001596       1.92978585       1.88968825    
   3.77001595       1.89152074       1.84263611    
   3.78001595       2.40212774       2.40212774    
   3.79001594       1.58019936       1.58010745    
   3.80001593       1.48393261       1.48002899    
   3.81001592       1.40435183       1.40256822    
   3.82001591       1.67843270       1.61936235    
   3.83001590       2.07372117       2.01522303    
   3.84001589       2.02043986       1.96124148    
   3.85001588       1.89841318       1.77932274    
   3.86001587       1.98801053       1.89715397    
   3.87001586       1.81309760       1.76981246    
   3.88001585       1.57031512       1.55097115    
   3.89001584       1.73046911       1.66791403    
   3.90001583       1.70051479       1.62774122    
   3.91001582       1.60718155       1.58016407    
   3.92001581       1.72573912       1.70341885    
   3.93001580       1.75979328       1.71139932    
   3.94001579       1.79671693       1.74602664    
   3.95001578       1.51690805       1.50539196    
   3.96001577       1.88449347       1.77245927    
   3.97001576       1.92546499       1.81197488    
   3.98001575       1.45965171       1.44936407    
   3.99001575       1.65717375       1.59993672    
   4.00001574       1.71995425       1.64945912    
   4.01001596       1.51025796       1.48522866    
   4.02001619       1.60196924       1.57852340    
   4.03001642       1.62732542       1.59776270    
   4.04001665       1.47961617       1.45756602    
   4.05001688       1.40289319       1.38702321    
   4.06001711       1.99752033       1.99752033    
   4.07001734       1.69477594       1.66751647    
   4.08001757       1.39203155       1.39203155    
   4.09001780       1.32224429       1.32224429    
   4.10001802       1.32224429       1.32224429    
   4.11001825       1.50360656       1.50360656    
   4.12001848       1.50360656       1.50360656    
   4.14001894       1.40680635       1.40309429    
   4.15001917       1.53028774       1.51812470    
   4.16001940       1.77725065       1.77725065    
   4.17001963       1.31395221       1.31027806    
   4.18001986       1.33860910       1.33566463    
   4.19002008       1.40637195       1.40625095    
   4.20002031       1.44451737       1.42984736    
   4.21002054       1.44944131       1.43110669    
   4.23002100       1.64429760       1.64429760    
   4.24002123       1.99665058       1.96531451    
   4.25002146       2.34900355       2.34900355    
   4.28002214       1.36095846       1.36095846    
   4.29002237       1.34347415       1.34336042    
   4.30002260       1.32598984       1.32598984    
   4.33002329       1.17046964       1.17046964    
   4.34002352       1.17046964       1.17046964    
   4.37002420       2.19943142       2.19943142    
   4.38002443       1.71339917       1.64301825    
   4.39002466       1.22736681       1.22736681    
   4.40002489       1.35740316       1.35740316    
   4.41002512       1.35740316       1.35740316    
   4.45002604       1.18858016       1.18858016    
   4.46002626       1.80690193       1.69781411    
   4.47002649       2.42522359       2.42522359    
   4.52002764       1.35107207       1.35107207    
   4.53002787       1.35107207       1.35107207    
   4.58002901       1.21039176       1.21039176    
   4.59002924       1.21039176       1.21039176    
   4.64003038       1.39765167       1.39765167    
   4.65003061       1.39765167       1.39765167    
   4.88003588       1.84500146       1.84500146    
   4.89003611       1.84500146       1.84500146    
   4.98003817       1.21307409       1.21307409    
   4.99003839       1.21307409       1.21307409    
